;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
09:59:41;0.9988769;09:59:41;0.9998517;;;;09:59:41;17;2;;;09:59:41;0
09:59:42;0.9997376;09:59:42;100.121;;;;09:59:42;17;2;;;09:59:42;0
09:59:43;0.9997024;09:59:43;10.000.153;;;;09:59:43;17;2;;;09:59:43;0
09:59:44;0.997378;09:59:44;0.9985615;;;;09:59:44;17;2;;;09:59:44;0
09:59:45;0.9998884;09:59:45;0.9989314;;;;09:59:45;17;2;;;09:59:45;0
09:59:46;10.026.758;09:59:46;10.022.656;;;;09:59:46;17;2;;;09:59:46;0
09:59:47;0.9948814;09:59:47;0.9998452;;;;09:59:47;17;2;;;09:59:47;0
09:59:48;0.9966298;09:59:48;10.004.464;;;;09:59:48;17;2;;;09:59:48;0
09:59:49;10.090.848;09:59:49;0.9985005;;;;09:59:49;17;2;;;09:59:49;0
09:59:50;10.006.012;09:59:50;0.998809;;;;09:59:50;17;2;;;09:59:50;0
09:59:51;0.9955006;09:59:51;10.023.348;;;;09:59:51;17;2;;;09:59:51;0
09:59:52;0.9979204;09:59:52;0.9993095;;;;09:59:52;17;2;;;09:59:52;0
09:59:53;10.063.452;09:59:53;10.001.187;;;;09:59:53;17;2;;;09:59:53;0
09:59:54;0.9965553;09:59:54;0.9999332;;;;09:59:54;17;2;;;09:59:54;0
09:59:55;0.9995056;09:59:55;0.9998676;;;;09:59:55;17;2;;;09:59:55;0
;;09:59:56;0.9997355;;;;09:59:56;17;2;;;09:59:56;0
;;09:59:57;10.001.728;;;;09:59:57;17;2;;;09:59:57;0
;;09:59:58;0.9976425;;;;09:59:58;17;2;;;09:59:58;0
;;09:59:59;0.9968857;;;;09:59:59;17;2;;;09:59:59;0
;;10:00:00;10.012.129;;;;10:00:00;17;2;;;10:00:00;0
;;10:00:01;10.051.944;;;;10:00:01;17;2;;;10:00:01;0
;;10:00:02;0.999753;;;;10:00:02;17;2;;;10:00:02;0
;;10:00:03;10.005.567;;;;10:00:03;17;1;;;10:00:03;0
;;10:00:04;0.9997607;;;;10:00:04;17;1;;;10:00:04;0
;;10:00:05;0.9998231;;;;10:00:05;17;1;;;10:00:05;0
;;10:00:06;10.000.353;;;;10:00:06;17;1;;;10:00:06;0
;;10:00:07;0.9970965;;;;10:00:07;17;1;;;10:00:07;0
;;10:00:08;0.9967454;;;;10:00:08;17;1;;;10:00:08;0
;;10:00:09;10.050.531;;;;10:00:09;17;1;;;10:00:09;0
;;10:00:10;10.014.505;;;;10:00:10;19;1;;;10:00:10;0
;;10:00:11;0.9997644;;;;10:00:11;19;1;;;10:00:11;0
;;10:00:12;0.999842;;;;10:00:12;19;1;;;10:00:12;0
;;10:00:13;10.003.607;;;;10:00:13;19;1;;;10:00:13;0
;;10:00:14;0.9996717;;;;10:00:14;19;1;;;10:00:14;0
;;10:00:15;0.9992711;;;;10:00:15;17;1;;;10:00:15;0
;;10:00:16;0.9998808;;;;10:00:16;17;1;;;10:00:16;0
;;10:00:17;10.007.848;;;;10:00:17;17;1;;;10:00:17;0
;;10:00:18;10.003.436;;;;10:00:18;17;1;;;10:00:18;0
;;10:00:19;10.000.573;;;;10:00:19;17;1;;;10:00:19;0
;;10:00:20;10.002.571;;;;10:00:20;17;1;;;10:00:20;0
;;10:00:21;0.9971726;;;;10:00:21;17;1;;;10:00:21;0
;;10:00:22;0.9973057;;;;10:00:22;17;1;;;10:00:22;0
;;10:00:23;10.030.585;;;;10:00:23;17;1;;;10:00:23;0
;;10:00:24;0.998085;;;;10:00:24;17;1;;;10:00:24;0
;;;;;;;10:00:25;17;1;;;10:00:25;0
;;;;;;;10:00:26;17;1;;;10:00:26;0
;;;;;;;10:00:27;17;1;;;10:00:27;0
;;;;;;;10:00:28;17;1;;;10:00:28;0
;;;;;;;10:00:29;17;1;;;10:00:29;0
;;;;;;;10:00:30;17;1;;;10:00:30;0
;;;;;;;10:00:31;17;1;;;10:00:31;0
;;;;;;;10:00:32;17;0;;;10:00:32;0
;;;;;;;10:00:33;17;0;;;10:00:33;0
;;;;;;;10:00:34;17;0;;;10:00:34;0
;;;;;;;10:00:35;17;0;;;10:00:35;0
;;;;;;;10:00:36;17;0;;;10:00:36;0
;;;;;;;10:00:37;17;0;;;10:00:37;0
;;;;;;;10:00:38;17;0;;;10:00:38;0
;;;;;;;10:00:39;17;0;;;10:00:39;0
;;;;;;;10:00:40;17;0;;;10:00:40;0
;;;;;;;10:00:41;17;0;;;10:00:41;0
;;;;;;;10:00:42;17;0;;;10:00:42;0
;;;;;;;10:00:43;15;1;;;10:00:43;0
;;;;;;;10:00:44;17;1;;;10:00:44;0
;;;;;;;10:00:45;17;1;;;10:00:45;0
;;;;;;;10:00:46;17;1;;;10:00:46;0
;;;;;;;10:00:47;17;1;;;10:00:47;0
;;;;;;;10:00:48;17;1;;;10:00:48;0
;;;;;;;10:00:49;17;1;;;10:00:49;0
;;;;;;;10:00:50;17;1;;;10:00:50;0
;;;;;;;10:00:51;17;1;;;10:00:51;0
;;;;;;;10:00:52;17;1;;;10:00:52;0
;;;;;;;10:00:53;17;1;;;10:00:53;0
;;;;;;;10:00:54;17;1;;;10:00:54;0
;;;;;;;10:00:55;17;1;;;10:00:55;0
;;;;;;;10:00:56;17;1;;;10:00:56;0
;;;;;;;10:00:57;17;1;;;10:00:57;0
;;;;;;;10:00:58;17;1;;;10:00:58;0
;;;;;;;10:00:59;17;1;;;10:00:59;0
;;;;;;;10:01:00;17;1;;;10:01:00;0
;;;;;;;10:01:01;17;1;;;10:01:01;0
;;;;;;;10:01:02;17;1;;;10:01:02;0
;;;;;;;10:01:03;17;1;;;10:01:03;0
;;;;;;;10:01:04;17;1;;;10:01:04;0
;;;;;;;10:01:05;17;1;;;10:01:05;0
;;;;;;;10:01:06;17;1;;;10:01:06;0
;;;;;;;10:01:07;17;1;;;10:01:07;0
;;;;;;;10:01:08;17;1;;;10:01:08;0
;;;;;;;10:01:09;17;1;;;10:01:09;0
;;;;;;;10:01:10;17;1;;;10:01:10;0
;;;;;;;10:01:11;17;1;;;10:01:11;0
;;;;;;;10:01:12;17;1;;;10:01:12;0
;;;;;;;10:01:13;17;1;;;10:01:13;0
;;;;;;;10:01:14;17;1;;;10:01:14;0
;;;;;;;10:01:15;17;1;;;10:01:15;0
;;;;;;;10:01:16;17;1;;;10:01:16;0
;;;;;;;10:01:17;17;1;;;10:01:17;0
;;;;;;;10:01:18;17;1;;;10:01:18;0
;;;;;;;10:01:19;17;1;;;10:01:19;0
;;;;;;;10:01:20;17;1;;;10:01:20;0
;;;;;;;10:01:21;11;4;;;10:01:21;0
;;;;;;;10:01:22;11;4;;;10:01:22;0
;;;;;;;10:01:23;11;4;;;10:01:23;0
